id,msg_id,parent_id,link_id,Count_read,Forum,Time,Author,Rank,Activity,Merit,Trust,Title,Body,ScamHeader
124,msg18711166,https://bitcointalk.org/index.php?topic=1879453.0,,39309,Announcements (Altcoins),2017-04-23 17:58:20,KidCrypto,Sr. Member,294,250,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,"I find it weird notsofost is part of this project. Normally he's a good guy   imo you got played here buddy. Agreed to post to OP because ""new accounts can't post images"", although it was surely to get notsofast's name on the project   this Ace fellow was recommending everybody buy TRON even though it was made by a scam developer (I think his name was cryptowest). Ace was aware this guy had made tons of scam coins but did not care. The point is either 1) Ace was really dumb, or more likely 2) Ace was in on the scam  either way I strongly recommend DO NOT TRUST YOUR MONEY WITH THIS GUY",False
125,msg18711311,https://bitcointalk.org/index.php?topic=1879453.0,msg18711166,39309,Announcements (Altcoins),2017-04-23 18:07:52,APX.Ventures,Newbie,28,0,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,"   You fail to mention that Ace recommended TRON well before it started pumping, if you waited to buy it until after it pumped, that's your fault. You sound like someone who either bought the top or held from bottom to top and still held when it went back down. Secondly, given the nature of crypto, there are very few long-term holds. Ace never recommended TRON as a long term play whereas some coins Ace has clearly recommended as a long term play (BTC, ETH, ETC, ZEC, etc). Also you fail to account for your lack of risk management and a trading strategy. If you are simply buying and selling strictly based on Twitter, that is your fault. Lastly, what about all the other calls Ace has made? You fail to mention the coins that have gone up by 100x, 40x, 10x that Ace also recommended. Why are you only pointing out TRON?  https://twitter.com/AceOfWallStreet/status/549251029871898624 https://twitter.com/AceOfWallStreet/status/767829570183688192 https://twitter.com/AceOfWallStreet/status/847797212117643264  Regarding notsofast's involvement with APX Ventures. He is clearly listed as a mining adviser. His name would have been on this project with or without his assistance in creating the OP so your point is invalid.",False
126,msg18711453,https://bitcointalk.org/index.php?topic=1879453.0,msg18711311,39309,Announcements (Altcoins),2017-04-23 18:17:45,KidCrypto,Sr. Member,294,250,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,"        The reason I point out TRON is because you were recommending it. No I did not buy TRON (im not dumb), no you never made a good call on TRON. admit you made a big mistake and move on. You literally recommended to buy a scam coin that never pumped. It was a straight up scam I can't believe you would even try to justify buying that scam. that's just a fact bro  My point is valid that you used notsofast you get his name on the project and to get yourself more ICO funds.",False
127,msg18711548,https://bitcointalk.org/index.php?topic=1879453.0,msg18711453,39309,Announcements (Altcoins),2017-04-23 18:26:20,APX.Ventures,Newbie,28,0,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,"   You must not be familiar with the concept of trading. If you only choose to trade markets that you morally agree with in every aspect, that's your decision. Ace saw a good play on TRON, took it, and managed to profit. Ace recommended TRON before it was even 10,000 sat. One day later it reached 50,000 sat and even made ATH of 100,000 sat.  Here is proof: https://twitter.com/AceOfWallStreet/status/586974721117257728 https://twitter.com/AceOfWallStreet/status/586981342895718402  You may not have but other people managed to profit 500%-1000%. This is also a fact. Your point is still completely not valid. Ace has met with notsofast in person and discussed his involvement. If you think notsofast is involved simply to 'get more money' you just fail to see the bigger picture. Notsofast isn't valuable because of his name, it's his insight and character that are of true value.",False
128,msg18711581,https://bitcointalk.org/index.php?topic=1879453.0,msg18711548,39309,Announcements (Altcoins),2017-04-23 18:29:02,KidCrypto,Sr. Member,294,250,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,     You are such a loser trying to justify your garbage scam shit. I still don't know if you are just dumb or part of the scammer crew,False
129,msg18711629,https://bitcointalk.org/index.php?topic=1879453.0,msg18711581,39309,Announcements (Altcoins),2017-04-23 18:32:45,APX.Ventures,Newbie,28,0,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,"   You have resorted to name calling and accusations that have no real basis. All your points have been clearly refuted. Anyways, its clear that you aren't interested in a productive discussion so I'll waste no more time on you.",False
130,msg18683920,https://bitcointalk.org/index.php?topic=1879453.0,,39309,Announcements (Altcoins),2017-04-21 13:45:14,APX.Ventures,Newbie,28,0,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,"Statement regarding potential hardfork for BTC...  The APX Team will continuously monitor the Bitcoin Core vs. Bitcoin Unlimited situation. In the case of an impending hardfork, APX will prepare in the following ways:  - up to 35% of BTC will be converted to $ (USD) as a hedge. - 40% of BTC will be diversified into select higher market cap. coins - 25% will be kept as BTC, after hardfork BTU will most likely be sold for BTC.  Not only is the hardfork process promoted by Bitcoin Unlimited reckless, Bitcoin Unlimited has demonstrated technical incompetence on multiple occasions. The development team behind Bitcoin Unlimited is incapable of producing functional and reliable code. Noting this, the APX Team will continue to fully support and view the chain supported by Bitcoin Core as most in line with Bitcoin's original vision of a secure, decentralized, and peer-to-peer payment network.",False
131,msg18684031,https://bitcointalk.org/index.php?topic=1879453.0,,39309,Announcements (Altcoins),2017-04-21 14:00:52,misterbones,Full Member,182,100,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,Two to three things which I want to ask .  First :- Need a Whitepaper ( Which explains the model and the financial system )  Second :- What would be the financial structure of the platform + Mining cloud service and which coins would u mine ( Like btc only or all altcoins which give profits )  Third :- By what time would the platform be ready ?,False
132,msg18684189,https://bitcointalk.org/index.php?topic=1879453.0,msg18684031,39309,Announcements (Altcoins),2017-04-21 14:24:43,tomsmith26,Hero Member,1036,512,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,"   yes, These quetions are known clearly and I will join it after ICO launching. I will follow this thread .",False
133,msg18684285,https://bitcointalk.org/index.php?topic=1879453.0,msg18684031,39309,Announcements (Altcoins),2017-04-21 14:34:52,APX.Ventures,Newbie,28,0,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,"   The mining operation is not a cloud mining operation. We have a physical location from where we are operating our equipment. What is different about our mining operation when compared to cloud mining is that we have realistic ROI estimates of ~ 3 months. To confirm our estimates, we are conducting a test run and expanding afterwards pending results of the test run. What coin we are mining will vary but it will depend on analysis done by the APX Team along with input from our mining adviser. There is no set date on platform release but we are aiming for release by September 2017.",False
134,msg18684433,https://bitcointalk.org/index.php?topic=1879453.0,msg18684285,39309,Announcements (Altcoins),2017-04-21 14:56:27,notsofast,Legendary,1495,1036,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,"   In some cases, to preserve speed and knowledge advantages, I won't even have time to disclose what is being mined until the play is complete. Much like I do personally with my own mining now.  The basic mining program will attempt to speculatively mine single coins that have a good chance of price growth that would beat current multipool baselines. From time to time, as opportunities arise, I will be pulling some or all our available hashpower into time-critical mining plays.  The 3-month ROI is a very tall order Ace has given me to fill, but on a small scale like we're starting with, it's not impossible. The last mining unit I bought, I ROI'd in just under six weeks. I researched and mined a coin that was fundamentally undervalued and out of the spotlight to do that. There are plenty of similar opportunities out there.",False
135,msg18685233,https://bitcointalk.org/index.php?topic=1879453.0,msg18677978,39309,Announcements (Altcoins),2017-04-21 16:43:35,alt213,Sr. Member,484,258,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,   @notsofast Thanks for ignoring my question.,False
136,msg18685468,https://bitcointalk.org/index.php?topic=1879453.0,msg18685233,39309,Announcements (Altcoins),2017-04-21 17:01:17,APX.Ventures,Newbie,28,0,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,    There will be a crowdfund hosted by Bittrex. You will get APX in return for participating in this crowdfund.,False
137,msg18685473,https://bitcointalk.org/index.php?topic=1879453.0,,39309,Announcements (Altcoins),2017-04-21 17:02:11,Watanabe1505,Sr. Member,434,250,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,I can do Vietnamese translation for this project if you need,False
138,msg18685678,https://bitcointalk.org/index.php?topic=1879453.0,msg18685233,39309,Announcements (Altcoins),2017-04-21 17:16:55,misterbones,Full Member,182,100,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,"    I can answer this for you , if you want .  In ICO'S Participants are called as donors for legal reason that they do not acquire stake or equity in the company .  If in an ICO , someone is calling you can investor then u become an equity holders and thus gives you stake in the company .  PS:- Most ico's refrain from using the word ""Donors"" because they simply want to ignore this question of legal liability but as these guys are legit they pretty much mentioned that participants are donors and not investors .  I hope this answers your question . ",False
139,msg18685751,https://bitcointalk.org/index.php?topic=1879453.0,,39309,Announcements (Altcoins),2017-04-21 17:21:43,sezyumx,Hero Member,686,500,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,Good to keep the target at 1000 btc. I hope it gets more btc investment.,False
140,msg18685811,https://bitcointalk.org/index.php?topic=1879453.0,msg18685468,39309,Announcements (Altcoins),2017-04-21 17:27:37,Katewind,Member,122,92,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,   Reseved this thread and I will watch this project After ICO project released on Bittrex exchange later. It looks good to join .,False
141,msg18686548,https://bitcointalk.org/index.php?topic=1879453.0,,39309,Announcements (Altcoins),2017-04-21 19:13:17,CountofMonteCrypto,Member,77,10,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,so do token holders get a stake in the mining equipment or the commodities you plan on investing in?,False
142,msg18686711,https://bitcointalk.org/index.php?topic=1879453.0,msg18686548,39309,Announcements (Altcoins),2017-04-21 19:30:37,APX.Ventures,Newbie,28,0,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,"   We are unable to offer equity due to legal reasons. However, we will look into ways of legally issuing equity to token holders in the future. It is important to note that this is a complex process and not guaranteed. You will get indirect exposure to our mining equipment and other operations through our allocation of profits from all operations.",False
143,msg18686810,https://bitcointalk.org/index.php?topic=1879453.0,msg18681188,39309,Announcements (Altcoins),2017-04-21 19:41:06,UNO_owner,Sr. Member,300,250,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,"   Good point mentioning QTM.  I'd forgotten about that.  That actually WAS a scam.  Not saying this one will be, but that one was.",False
144,msg18686887,https://bitcointalk.org/index.php?topic=1879453.0,,39309,Announcements (Altcoins),2017-04-21 19:58:57,CountofMonteCrypto,Member,77,10,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,"yeah im a ubq holder and a fan of notsofast on twitter so definitely am interested but for me the main problem i forsee is there is nothing legally holding you back from taking the ICO ""donations"" buying mining equipment investing in other crypto and just forming a registered company and putting all those assets under it legally and just not supporting APX. So if you could present some legally binding resolution to ensure that token ICO funds would be protected in some way from being misused. Other than that it is just reputation that is at stake here. And we all know how that works in crypto.",False
145,msg18687777,https://bitcointalk.org/index.php?topic=1879453.0,,39309,Announcements (Altcoins),2017-04-21 21:17:41,Crypto_FreeMan,Full Member,154,100,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,I am big fan of ACe. I like waht he is doing. Defenily worth to participate in.  i am collecting a big chunk of ubq to participate in. Good LUCK to all!,False
146,msg18688232,https://bitcointalk.org/index.php?topic=1879453.0,msg18684433,39309,Announcements (Altcoins),2017-04-21 21:56:36,bathrobehero,Legendary,1764,1029,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,"   But it is a cloud mining operation with some obscurity and a ridiculous ROI projection based on speculative mining which, as I already stated, is both high risk and not sustainable.  If you really had 3 months to ROI consistently, you wouldn't brag about it, let alone sell/share it. Or, at the very least it would not be scalable.   Ignoring the mining part, the project stinks, even more so with every comment trying to defend it.   A recap:  - super profitable but secret mining opportunity, but ""not a cloud mining service"";  - will be super profitable but we need money;  - Crypto Review will help reducing the risk associated with investing into coins, but donate to us with a waiver that gives up all your rights and demands which puts this coin on the level of gambling on a casino machine;  - it's an ICO, but let's not call it an ICO due to legal purposes.  Blows my mind how many people seem to willing to throw money at the this based solely on reputation. As if that would have any meaningful merit when it comes to actually implementing projects like this.",False
147,msg18688401,https://bitcointalk.org/index.php?topic=1879453.0,msg18682418,39309,Announcements (Altcoins),2017-04-21 22:12:08,PiotrZielinski,Member,82,10,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,   https://www.icoalert.com/  https://github.com/Scanate/UltimateICOCalendar  Smith and Crown  http://icorating.com/,False
148,msg18688874,https://bitcointalk.org/index.php?topic=1879453.0,msg18688787,39309,Announcements (Altcoins),2017-04-21 23:15:38,Crypto_FreeMan,Full Member,154,100,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,   Best comment ever.... Any facts?? concerns? From your nick i see that you are another troll. Just read all thread and you will get explanation on all your questions.,False
149,msg18688934,https://bitcointalk.org/index.php?topic=1879453.0,msg18688232,39309,Announcements (Altcoins),2017-04-21 23:29:57,APX.Ventures,Newbie,28,0,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,   Your assumptions aren't necessarily correct and I would like to respectfully disagree. You simply view things from a different perspective than others. Please feel free to keep tabs on this project. Maybe you'll change your mind after some time.,False
150,msg18678182,https://bitcointalk.org/index.php?topic=1879453.0,msg18678093,39309,Announcements (Altcoins),2017-04-21 00:52:37,samspaces,Legendary,1346,1000,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,"    Agree with this. I get that you'd like to make crypto your daytime job, but this is (just like most ICO's) asking way too much for way too little and on top of that a waiver for following through (again, like most ICO's).  Quote from: APX.Ventures on April 21, 2017, 12:52:16 AM creating a portfolio which will be used to further fund APX operations.  And this is literally saying you plan on speculating with donations. That is pretty much not done, even by ordinary ICO standards.",False
151,msg18678216,https://bitcointalk.org/index.php?topic=1879453.0,msg18678180,39309,Announcements (Altcoins),2017-04-21 00:58:06,davide72,Legendary,1456,1004,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,"  it si long term project wich will include many features on it! that sound great to me , what about the ico , price for each coin will be at fixed price?",False
152,msg18678286,https://bitcointalk.org/index.php?topic=1879453.0,msg18678216,39309,Announcements (Altcoins),2017-04-21 01:06:08,APX.Ventures,Newbie,28,0,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,"   900,000 APX will be divided by total amount of BTC and UBQ raised during crowdfund.",False
153,msg18678592,https://bitcointalk.org/index.php?topic=1879453.0,,39309,Announcements (Altcoins),2017-04-21 01:46:49,Godson_Mansa,Hero Member,616,501,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,So so so let me get this straight Notsofast finally launches a coin and it's not RELC ? It's not even a minable coin ? it's an ICO ?  nah fam i wan't a refund. ,False
154,msg18678595,https://bitcointalk.org/index.php?topic=1879453.0,msg18678286,39309,Announcements (Altcoins),2017-04-21 01:47:13,kendedes,Sr. Member,728,250,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,"   If you need Indonesian translations, i can translate your threat sir",False
155,msg18678684,https://bitcointalk.org/index.php?topic=1879453.0,msg18678651,39309,Announcements (Altcoins),2017-04-21 01:58:35,notsofast,Legendary,1495,1036,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,"   No, this is not a scam. As it says directly in the OP,  Quote This thread will be used for the productive discussion of APX and its updates. Unnecessary comments will be moderated. Unnecessary comments include but are not limited to: trolling, personal attacks, and abusive/offensive language.  Red text with baseless FUD is unnecessary and will be deleted. Please keep discussion constructive.",False
156,msg18678825,https://bitcointalk.org/index.php?topic=1879453.0,msg18678684,39309,Announcements (Altcoins),2017-04-21 02:18:39,APX.Ventures,Newbie,28,0,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,   This is a legitimate project and is not a scam. Ace has already met in person with several people involved in this project so his identity is known in case you are afraid of 'dev going MIA'.,False
157,msg18678980,https://bitcointalk.org/index.php?topic=1879453.0,,39309,Announcements (Altcoins),2017-04-21 02:39:19,notsofast,Legendary,1495,1036,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,"Just a reminder that if you have questions, pop into the #apx-ventures channel in Ubiq slack or the telegram room (listed in the first post). Ace has been in both rooms this evening fielding questions and elaborating more on the plans for the project.",False
158,msg18679250,https://bitcointalk.org/index.php?topic=1879453.0,msg18677886,39309,Announcements (Altcoins),2017-04-21 03:16:22,APX.Ventures,Newbie,28,0,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,   Thank you for your kind words Romano!,False
159,msg18679272,https://bitcointalk.org/index.php?topic=1879453.0,,39309,Announcements (Altcoins),2017-04-21 03:19:54,farosa,Full Member,453,101,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,No any bounty?,False
160,msg18679494,https://bitcointalk.org/index.php?topic=1879453.0,msg18679272,39309,Announcements (Altcoins),2017-04-21 03:50:09,APX.Ventures,Newbie,28,0,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,   There are currently no bounties for this yet.,False
161,msg18679936,https://bitcointalk.org/index.php?topic=1879453.0,,39309,Announcements (Altcoins),2017-04-21 04:43:49,xusxuquade,Hero Member,532,500,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,"total suply one million coin with target maximum in ico selling 1500 bitcoin, thi mean ico price 0.015bitcoin/coin my statement is true or not",False
162,msg18679954,https://bitcointalk.org/index.php?topic=1879453.0,,39309,Announcements (Altcoins),2017-04-21 04:46:54,PiotrZielinski,Member,82,10,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,"Sorry, you are adding nothing of innovative value here. There are plenty of ICO review sites, Public Crypto Portfolios with good reputations (such as Blue Magic Capital), Will the mining operation even pay dividends to coin investors?  Looking at the roadmap, 15 btc to buy yourself some cool laptops and a few Trezors, 300 btc level commencing a crypto review platform.  You guys have a good reputation but this just seems very half-assed. I hope that you will be able to convince me otherwise in future developments.  ",False
163,msg18680074,https://bitcointalk.org/index.php?topic=1879453.0,msg18679936,39309,Announcements (Altcoins),2017-04-21 05:01:52,APX.Ventures,Newbie,28,0,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,"   *if* the crowdfund were to reach the maximum cap of 1500 BTC (which includes both BTC + UBQ), then each token would have an estimated valuation of ~ 0.0015 BTC/APX. However, this is not accounting for various factors such as expenses, fluctuations across the market, etc.  Quote from: PiotrZielinski on April 21, 2017, 04:46:54 AM Sorry, you are adding nothing of innovative value here. There are plenty of ICO review sites, Public Crypto Portfolios with good reputations (such as Blue Magic Capital), Will the mining operation even pay dividends to coin investors?  Looking at the roadmap, 15 btc to buy yourself some cool laptops and a few Trezors, 300 btc level commencing a crypto review platform.  You guys have a good reputation but this just seems very half-assed. I hope that you will be able to convince me otherwise in future developments.    The APX Team will employ different strategies for its operations than others. We are merging all aspects of crypto to maximize efficiency of operations. Profits from mining operations will be allocated towards buying back APX in a similar fashion to all other aspects of APX Venture's operations as noted in the first post. We will complete the Crypto Review platform no matter what. However, we are just waiting until total funds amount to at least 300 BTC before commencing with the actual development of the platform. It may seem 'half-assed' but the APX Team has a very clear vision for APX which we hope will be made clear in time. Please join the slack or telegram, this should help clarify many things for you.",False
164,msg18680995,https://bitcointalk.org/index.php?topic=1879453.0,,39309,Announcements (Altcoins),2017-04-21 06:53:34,misterbones,Full Member,182,100,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,Hard cap on the ico ?  also telegram invite not working,False
165,msg18681188,https://bitcointalk.org/index.php?topic=1879453.0,msg18678025,39309,Announcements (Altcoins),2017-04-21 07:11:49,block_talk,Newbie,26,0,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,    I'd like to think I'm more then a twitter celebrity.,False
166,msg18682418,https://bitcointalk.org/index.php?topic=1879453.0,msg18679954,39309,Announcements (Altcoins),2017-04-21 09:21:15,Alohaboy?!,Hero Member,1050,506,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,   I understand your concerns. What ico review site do you consider good?,False
167,msg18682448,https://bitcointalk.org/index.php?topic=1879453.0,,39309,Announcements (Altcoins),2017-04-21 09:29:12,hoop,Legendary,1511,1001,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,"The Crowdfund + Escrow via Bittrex ,seems to me very interesting project. watching this ANN.   ",False
168,msg18683182,https://bitcointalk.org/index.php?topic=1879453.0,msg18680995,39309,Announcements (Altcoins),2017-04-21 11:55:23,muleroaa,Hero Member,924,522,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,   It say's max 1500 BTC in the opening post.,False
169,msg18683320,https://bitcointalk.org/index.php?topic=1879453.0,msg18683182,39309,Announcements (Altcoins),2017-04-21 12:22:03,APX.Ventures,Newbie,28,0,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,"   Correct. There is a hard cap of 1000 BTC and 1m UBQ which amounts to a max hard cap of ~ 1500 BTC. Although based on current UBQ prices, it is closer to ~ 1200 BTC.",False
170,msg18677737,https://bitcointalk.org/index.php?topic=1879453.0,,39309,Announcements (Altcoins),2017-04-20 23:46:12,notsofast,Legendary,1495,1036,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,"The announcement phase is complete and this topic has been locked. Please continue the discussion in Slack, Telegram or Twitter as per this post. Thank you!  As of May 2, Crowdfund is LIVE at https://bittrex.com/crowdfund/apx.  We are pleased to announce that the crowdfund has reached its UBQ hard cap already! You can still buy in with Bitcoin.  In case the below images do not work, please view them here: http://imgur.com/a/jE4o6                                 This thread will be used for the productive discussion of APX and its updates. Unnecessary comments will be moderated. Unnecessary comments include but are not limited to: trolling, personal attacks, and abusive/offensive language.",False
171,msg18677739,https://bitcointalk.org/index.php?topic=1879453.0,,39309,Announcements (Altcoins),2017-04-20 23:46:25,APX.Ventures,Newbie,28,0,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,"Russian ANN    If you disagree with or dislike the idea of APX Ventures, simply do not partake in the crowdfund. Thank you.  If you have any questions, please join our slack or telegram.  We will be providing easy to follow video instructions for how to participate in the crowdfund and how to move your $APX token   Please note that slack and telegram are our main methods of communication    FAQ   Q: How will APX be issued?  A: APX will be an ERC20 issued on the Ubiq network. Ubiq is an alternative to Ethereum with lower inflation and some technical improvements.  Ubiq currently has the highest valuation of Ethereum alternatives after Ethereum Classic. An easy to follow step-by-step guide will be released before launch in case anyone experiences difficulties.   Q: How do I get APX?  A: The crowdfund will run for approximately 21 days beginning May 1, 2017 at 11:00:00AM PST and ending on May 22, 2017 at 4:59:59PM PST or until hard cap is reached. This will take place through Bittrex Exchange.   Q: What is Ubiq?  A: Ubiq in one page   Q: Will APX be listed on exchanges?  A: Yes, APX will be listed on Bittrex one day after the donation period ends. Furthermore, the APX Team will look into the addition of APX on additional exchanges. The crowd fund will conclude if the maximum is reached or on May 22, 2017.   Q: What can I do with my $APX?  A: The APX Team will be working to continuously provide $APX with various use-cases. We will be buying back and burning $APX acquired through our buyback program. Our first project, which is the Crypto Review platform, will accept $BTC and $APX for access to any premium features. Any other projects funded by APX Ventures will also integrate $APX usage in a similar fashion. There will most likely be a slight discount if paying with $APX to incentivize users to pay with $APX. This is further down the line but another use case for $APX is that we will be exclusively accepting $APX for discounted rental contracts for our mining farm. These are only some of the use cases for $APX, we have several more that we will reveal in due time!    Q: How does voting work?  A: The APX Team will issue parallel voting tokens by airdropping them to accounts holding a minimum of  500 APX. These parallel voting tokens will be strictly used for voting purposes. New tokens will be issued for each voting round.  Step-by-step instructions will be provided for this process.   Q: Will there be escrow?  A: The crowd fund and escrow will be conducted via Bittrex Exchange.   Q: What will the APX Team do in case of a hardfork for Bitcoin?  A: Please refer to our statement regarding potential hardfork. https://bitcointalk.org/index.php?topic=1879453.msg18683920#msg18683920   Q: Are there any more details about the mining operation?  A: Please read this   Q: Are there any bounties?  A: Marketing is not a large priority for this project but we do have a small bounty program for Twitter which can be found here.",False
172,msg18677741,https://bitcointalk.org/index.php?topic=1879453.0,,39309,Announcements (Altcoins),2017-04-20 23:46:38,notsofast,Legendary,1495,1036,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,Reserved.  Please note: user APX.Ventures is the owner and lead developer of this project and announcement.  I'm supporting the project by using my bitcointalk account to post the original ANN. Please direct questions to APX.Ventures!,False
173,msg18677781,https://bitcointalk.org/index.php?topic=1879453.0,,39309,Announcements (Altcoins),2017-04-20 23:50:46,bestcoins1,Hero Member,1087,500,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,I am willing  translate to Indonesia if needed ,False
174,msg18677797,https://bitcointalk.org/index.php?topic=1879453.0,,39309,Announcements (Altcoins),2017-04-20 23:52:47,YourMom420,Sr. Member,432,250,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,Aaaawwwwwww yyyeeeaaahhh!!! This is gonna be awesome!!!!,False
175,msg18677812,https://bitcointalk.org/index.php?topic=1879453.0,,39309,Announcements (Altcoins),2017-04-20 23:54:53,mistercashking,Legendary,1041,1050,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,"Dope, Notsofastcrypto and ace, and UBQ. Im diggin it!  Will definitely be participating in the crowdfund. Goodluck guys.",False
176,msg18677886,https://bitcointalk.org/index.php?topic=1879453.0,,39309,Announcements (Altcoins),2017-04-21 00:04:52,romanornr,Hero Member,678,900,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,I support Ace. I know him since 2014 & he has an excellent reputation.  Goodluck with the crowdfund !,False
177,msg18677894,https://bitcointalk.org/index.php?topic=1879453.0,,39309,Announcements (Altcoins),2017-04-21 00:06:04,blg42598,Hero Member,863,1000,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,"Interesting, I might have missed it in OP but what's the use of APX tokens? dividends?",False
178,msg18677905,https://bitcointalk.org/index.php?topic=1879453.0,,39309,Announcements (Altcoins),2017-04-21 00:07:36,vingaard,Legendary,1246,1011,,[ANN] Λ (APX) APX Ventures | Ubiq-Secured | Crowdfund + Escrow via Bittrex ✔ |,It seems interesting... ok... let's try ,False
