id,msg_id,parent_id,link_id,Count_read,Forum,Time,Author,Rank,Activity,Merit,Trust,Title,Body,ScamHeader
1,msg41085104,https://bitcointalk.org/index.php?topic=2399904.0,,5908,Announcements (Altcoins),2018-06-28 14:10:40,Coinr88,Full Member,295,101,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,Invested some. Let's see where it goes,False
169,msg24772359,https://bitcointalk.org/index.php?topic=2399904.0,msg24771440,5908,Announcements (Altcoins),2017-11-18 04:55:39,SafeCrypt.io,Member,210,51,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,"   Dear pinkman12345,  1. The contract was added to Etherscan per your request if that was any kind of problem for you. It is unclear what difference it makes do deploy the contract a day sooner or later. Could you please elaborate on your answer?  2. Our thread manager is getting paid for managing the thread and acts professional and reasonable and was never accused in any unlawful activities. Pointing out the language the users use for their communication in a context of raising suspicion is unethical. How is your question relevant in any way to the project in general?  3. Thank you for not trying to defame the project and being straight about it although. The information saying that the details about the team are undisclosed was added in order to prevent further repeating conversation and faulty accusations from the members of bitcointalk community.  4. It's not a secret that people get paid so that their pictures and names are used on websites, presentations, etc. The investors are interested in the  product and its quality and potential, not the authority of self-proclaimed specialists and advisors who don't have anything to do with the project development, planning and testing activities.   Thank you.",False
170,msg24781549,https://bitcointalk.org/index.php?topic=2399904.0,,5908,Announcements (Altcoins),2017-11-18 10:03:02,SafeCrypt.io,Member,210,51,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,"SafeCrypt.io is accepting requests on expanding the selection of accepted ERC20 tokens.  The token must be traded on major exchanges. The 24h trading volume must be equivalent to $100,000+  Please, provide a link to the token on coinmarketcap with your request.  Thank you.",False
171,msg24797750,https://bitcointalk.org/index.php?topic=2399904.0,msg24770197,5908,Announcements (Altcoins),2017-11-18 16:08:39,DarkStar_alt,Full Member,171,109,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,   Shill much? ,False
172,msg24799963,https://bitcointalk.org/index.php?topic=2399904.0,,5908,Announcements (Altcoins),2017-11-18 16:54:56,snakey,Legendary,1316,1001,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,Sorry to say but this project seems shady. Anyways good luck op with whatever mission you are upto.,False
173,msg24800897,https://bitcointalk.org/index.php?topic=2399904.0,msg24799963,5908,Announcements (Altcoins),2017-11-18 17:17:25,SafeCrypt.io,Member,210,51,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,"   Sorry you feel that way and good luck to you too, snakey.  We will defend our reputation through actions, not words. Hopefully you will change your opinion.  Thank you.",False
174,msg24817649,https://bitcointalk.org/index.php?topic=2399904.0,,5908,Announcements (Altcoins),2017-11-19 02:28:45,TraderInc,Full Member,378,109,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,Does Safescript have a Telegram.  I had some important questions I was looking answers for,False
175,msg24817788,https://bitcointalk.org/index.php?topic=2399904.0,,5908,Announcements (Altcoins),2017-11-19 02:34:52,MustDream,Newbie,56,0,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,"Good idea, so 24 seconds is the most possible time to exchange?",False
176,msg24822043,https://bitcointalk.org/index.php?topic=2399904.0,msg24817788,5908,Announcements (Altcoins),2017-11-19 05:45:36,SafeCrypt.io,Member,210,51,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,"   Actually, so far the fastest time during the testing was 29 seconds but we are planning to cut it to 24 seconds or less.   Thank you.",False
177,msg24824975,https://bitcointalk.org/index.php?topic=2399904.0,msg24768793,5908,Announcements (Altcoins),2017-11-19 07:26:45,Glutius,Full Member,560,100,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,   You can write whatever you want. Why don't you show faces of the people in charge for this project? What is the reason for that?,False
178,msg24831333,https://bitcointalk.org/index.php?topic=2399904.0,msg24824975,5908,Announcements (Altcoins),2017-11-19 10:14:11,SafeCrypt.io,Member,210,51,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,"   The answer to that has been provided earlier.  https://bitcointalk.org/index.php?topic=2399904.msg24722106#msg24722106  It shouldn't come as a surprise to you that blockchain-based technologies are considered illegal in a whole variety of jurisdictions around the world. In particular such businesses are regarded by the U.S. Securities and Exchange Commission as illegal offers of unregistered securities.  SafeCrypt.io risks only own supply of cryptoassets. The exchange is designed to allow traders retain full control of the assets and it does not oblige to store the assets on third-party accounts. That is more important to the traders than faces of self-proclaimed specialists. Would you prefer the faces over functional and safe cryptoexchange service? If so, we would have to set a higher goal to compensate for expenses connected to relocating the company to the different jurisdiction.  Thank you.",False
179,msg24831943,https://bitcointalk.org/index.php?topic=2399904.0,,5908,Announcements (Altcoins),2017-11-19 10:27:53,SafeCrypt.io,Member,210,51,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,"There's a plenty of ICO's with dozens of faces (with teams up to 150 employees) offering enormous discounts and no economic model of stabilizing the token value whatsoever, predetermining the depreciation of the token value and leaving their investors with negative ROI.  Our domestic jurisdiction regards coin offerings and crypto trading as illegal offers of unregistered securities, thus, we are not able to disclose personal details of the team members.  The team is considering relocating to another jurisdiction. If that happens, the details will be disclosed.  We do not oblige our backers to invest in our project and will continue the development regardless of the outcome of the ICO. For those who do invest we offer a mathematically verified economic model and strategy on securing the token value. Please refer to our whitepaper pp.22-27  Thank you.",False
180,msg24845315,https://bitcointalk.org/index.php?topic=2399904.0,,5908,Announcements (Altcoins),2017-11-19 14:50:39,Lauda,GrumpyKitty,2338,2118,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,The OP is 100% a hacked or sold account. I have notified Blazed to remove his/her rating.,False
181,msg24847089,https://bitcointalk.org/index.php?topic=2399904.0,msg24845315,5908,Announcements (Altcoins),2017-11-19 15:19:02,SafeCrypt.io,Member,210,51,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,"   Gijoes is getting paid for making posts due to the forum's limitations.  Thank you for your important message, though.",False
182,msg24847594,https://bitcointalk.org/index.php?topic=2399904.0,msg24847089,5908,Announcements (Altcoins),2017-11-19 15:27:23,Lauda,GrumpyKitty,2338,2118,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,  Irrelevant. The current owner of that account is not the actual owner of it and such an action (hacking/account sales) is very frowned upon. You can pay the forum to lift these restrictions now: https://bitcointalk.org/index.php?topic=2385104.0.,False
183,msg24848032,https://bitcointalk.org/index.php?topic=2399904.0,msg24847594,5908,Announcements (Altcoins),2017-11-19 15:34:32,SafeCrypt.io,Member,210,51,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,"   Thank you for the link, that is actually a useful information. We did not have any trouble with our thread manager so far and if you have any problem with gijoes, feel free to discuss it with him personally or provide any proof. I hope it is okay with you and/or the forum rules that users get paid for thread management?  Thank you.",False
184,msg25039202,https://bitcointalk.org/index.php?topic=2399904.0,,5908,Announcements (Altcoins),2017-11-22 19:57:27,Myrik_BY,Sr. Member,602,265,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,SafeCrypt now in Russian! I'm waiting for everyone there)  Topic - https://bitcointalk.org/index.php?topic=2436246 White Paper - https://drive.google.com/open?id=1zaipwCCBnUng4Kp8_i5IDH6ettM36NSt,False
185,msg25056551,https://bitcointalk.org/index.php?topic=2399904.0,msg24831333,5908,Announcements (Altcoins),2017-11-23 05:16:50,Glutius,Full Member,560,100,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,"   It is quite rare by now that people running crypto related projects argue they would have to stay anonymous in order to avoid conflict with laws. But whatever, maybe you are right. I for myself decided to not get into projects with anonymous people behind it as I burned myself quite a few times with this ""anon is required"" story. Good luck anyway!",False
186,msg25066282,https://bitcointalk.org/index.php?topic=2399904.0,,5908,Announcements (Altcoins),2017-11-23 09:06:12,SafeCrypt.io,Member,210,51,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,"Collective investment functionality of SafeCrypt.io :  Investors with limited purchasing capacities may take advantage of a specially developed cooperative investment mechanism (Co-op) allowing investors to receive a major investment bonus from a collective contribution of multiple investors participating in such Co-op.  This type of bonus is also available during all phases of SafeCrypt ICO. A Co-op bonus is absolutely identical to the Major Investment bonus in the numbers behind it (bonus value ranges, minimum amount of tokens that must be purchased and schedule).  How it works:  1. Every user who created an account on SafeCrypt.io website is allowed to start a new Co-op or join an existing ongoing Co-op by entering a corresponding Co-op ID if such Co-op ID is known by the user. 2. A Co-op ID is a character-based identifier. 3. Each Co-op has it's own unique ID. 4. Any Co-op is time-limited and is active for 12 hours only. 5. A Co-op may not be stopped or restarted. 6. The number of participants in a Co-op is unlimited. 7. If Co-op participants collectively purchase the minimum amount of SFC required to receive a bonus, such Co-op is considered successful and each participant receives a number of bonus tokens corresponding to their purchase during the Co-op.      Example: A user joins a Co-op on the fourth day of the pre-sale phase and purchases 50000 SFC while the Co-op is active (within 12 hours since the moment the Co-op started). The Co-op is successful and results in a total collective purchase of 150000 SFC which grants every participant with +15% bonus tokens.     The user receives 50000 SFC + 7500 SFC as an additional bonus, 57500 SFC total.  8. An initiator of a successful Co-op (a user who started such Co-op) receives additional bonus tokens equal to 5% of a total number of tokens collectively purchased by the participants during the Co-op. This bonus has a fixed value that is not affected by time.     Thus, having created a successful Co-op that resulted in a collective purchase of 1 mln. SFC, the Initiator receives 50000 SFC as an Initiator Bonus.    Source: https://safecrypt.io/faq.php (What is a Co-op Investment and how can I benefit from it? and Co-op Rules)",False
187,msg24709904,https://bitcointalk.org/index.php?topic=2399904.0,,5908,Announcements (Altcoins),2017-11-17 00:16:37,SafeCrypt.io,Member,210,51,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,"Dear community,  We are glad to announce the start of the presale phase (week 1) of SafeCrypt.io crowdsale.  Current available bonuses are 6.12% for regular investors and 10-15% for the major investors.  Read more about the bonuses in the FAQ section of SafeCeypt.io website.  We remind you of a special collective investment mechanics (Co-op) that was specially developed for our backers and is now available publicly. Feel free to test it out by yourselves.  Thank you.",False
188,msg24710969,https://bitcointalk.org/index.php?topic=2399904.0,msg24709904,5908,Announcements (Altcoins),2017-11-17 00:55:19,jawatulen,Full Member,398,100,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,     what is the different from regular investors and major investors ? why the presale bonus is different ? thank you,False
189,msg24711282,https://bitcointalk.org/index.php?topic=2399904.0,msg24710969,5908,Announcements (Altcoins),2017-11-17 01:07:49,SafeCrypt.io,Member,210,51,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,"   Hello, jawatulen and thank you for the question.  In order to get a major investment bonus there is a required minimum of tokens needed to be purchased. A regular investment bonus is a time-dependent bonus for all investors. View the full table of bonuses available during the crowdsale here: https://safecrypt.io/faq.php (ICO Bonus Tables section).  Note that all of the available bonuses are specially designed financial incentive mechanisms aimed to promote the token sale. The bonus values are estimated on the basis of the existing SFC token exchange rate stability targets and do not exceed the permissible upper limits. Measures aimed to secure the SFC token value such as token repurchase and dividends are intended to compensate for such bonuses.  Please read more about the available bonuses in SafeCrypt.io Whitepaper pp.28-31.  Thank you.",False
190,msg24711647,https://bitcointalk.org/index.php?topic=2399904.0,,5908,Announcements (Altcoins),2017-11-17 01:21:55,Nicolas9,Member,280,11,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,"We believe that the crypto-community is tired of failing exchanges and the development of the platform which is fail-safe by design is what the market demands. Thus, we will continue our development and launch the cryptoexchange platform regardless of the outcome of the ICO",False
191,msg24712232,https://bitcointalk.org/index.php?topic=2399904.0,msg24711647,5908,Announcements (Altcoins),2017-11-17 01:42:53,SafeCrypt.io,Member,210,51,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,"   That is correct. SafeCrypt.io has set a required essential minimum of 187.5 mln SFC to be sold during the two phases of the ICO. In case SafeCrypt.io sells less than the essential minimum, additional measures to attract private investments will be taken. SafeCrypt.io has been in development for many months, we will continue our development regardless of the outcome of the ICO and all unsold tokens will be burned following the ICO in order to ensure the stability of the token price for all our backers.  A proportional part of the tokens allocated to the company reserve will also be burned in order to preserve the initial ratio of total tokens allocated: 30% as a company reserve and 70% as publicly available tokens. The more tokens are purchased during the ICO, the faster the development of the platform (both web and mobile versions), the larger SafeCrypt.io's own supply and a variety of cryptocurrencies available for instant exchange, the more effective the marketing campaign would be.  SafeCrypt.io will be able to initiate the token repurchase process out of the company's own net operating surplus and start the dividend payouts sooner. The successful ICO will allow SafeCrypt.io to reach the dominant position on the cryptoexchange market and enable our investors co capitalize on the company's success.  The most pessimistic prediction with a market Share of just 0.9% translates into Daily Exchange Volume of $36mln  (0.9% of 4bln).  SafeCrypt.io fee = 0.06% of 36mln = 21599.9 (~$21600 daily) = $648000 per month.  That said according to SafeCrypt.io Optimistic prediction which is achievable if all publicly available tokens are sold during the ICO: Market Share = 9.6% Daily Exchange Volume = 9.6% of 4bln = 384000000 ($384mln) SafeCrypt.io fee = 0.06% of 384mln = 230399.99 (~$230400 daily) = $6 912 000 per month.  It goes without saying that SafeCrypt.io will put all reasonable efforts into making the optimistic prediction become reality. 9.6% of market share is achievable with sufficient funding and by focusing the available resources on the realization of the planned activities (see pp.23-24) of the whitepaper.  Thank you.",False
192,msg24715828,https://bitcointalk.org/index.php?topic=2399904.0,,5908,Announcements (Altcoins),2017-11-17 03:47:02,napi,Member,350,10,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,any airdrop or bounty campaign dev ?,False
193,msg24718803,https://bitcointalk.org/index.php?topic=2399904.0,,5908,Announcements (Altcoins),2017-11-17 05:34:19,mainconcept,Sr. Member,574,418,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,"I've studied your whitepaper and your website, but not a single word about your team or your core team members, also no advisors. Why?",False
194,msg24719057,https://bitcointalk.org/index.php?topic=2399904.0,msg24718803,5908,Announcements (Altcoins),2017-11-17 05:41:49,SafeCrypt.io,Member,210,51,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,"   Dear mainconcept, if you don't mind I will copy my reply to the same question asked before:  Quote SafeCrypt.io is proving its effectiveness directly by providing the fully functional prototype of the future platform:  Automated transaction processing system - a working merchant mechanics with 44 cryptocurrencies already being accepted; Multi-trader collective investment functionality (Co-op) - a unique feature specially developed for our backers; Completely automatic and accurate dynamic bonus calculation system; The ICO Manager platform which already processed hundreds of applications in first 24 hours; Mathematically verified economic model designed to secure the SafeCrypt.io token value and ensure stable and continuous growth of the projected ROI for the token holders - which is not the status quo offer for the ICO project to put it mildly; And lastly, the guaranteed security of the sensitive data for every user willing to perform an exchange operation.  It would be impossible to warrant the security and complete anonymity for the crypto traders using the platform for instant exchanges with having disclosed personal information on the project team and therefore compromising the integrity of the system security by allowing third parties to leverage on the project team members. Decentralized systems are autonomous and independent by definition. Mere rhetoric does not provide the data security and anonymity. However, secure cloud networks and cascade data encryption developed to safeguard our backers and future users of the platform, do.  SafeCrypt.io does not and will not create an artificial hype around the project. We have announced the launch of the crowdsale with a functional prototype 3 days prior to the launch. We will continue our development and deliver the highest-standard service regardless of the outcome of the token sale. For those who support our mission and are willing to participate, there is a whole system of benefits allowing our backers to capitalize on SafeCrypt.io Project and ensure safe, stable and healthy cryptomarket.",False
195,msg24719972,https://bitcointalk.org/index.php?topic=2399904.0,msg24719057,5908,Announcements (Altcoins),2017-11-17 06:09:06,mainconcept,Sr. Member,574,418,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,"   ICOs and presales mainly based on trust. How should someone put money into this project if you don't want to reveal even your CEO, CFO or CMO - and also your one or more of your advisors?  Can't see any security problem here.  Funny in this situation is that you quote popular CEOs in your whitepaper like Richard Branson and the MtGOX CEO .",False
196,msg24722106,https://bitcointalk.org/index.php?topic=2399904.0,msg24719972,5908,Announcements (Altcoins),2017-11-17 07:03:58,SafeCrypt.io,Member,210,51,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,"   Dear mainconcept,  It seems that you did not acquaint yourself with the previous message. Let's break down the concept of decentralized systems, protection of personal data and the economic basis of the project leading to non-disclosure of personal information of people provided with a direct or indirect access to the system:  1. Moral reasons for protecting personal data  - Prevention of harm - an access by others to one's personal data, characteristics, and whereabouts can be used to harm the data subject; - Informational inequality - especially within the unregulated decentralized environment; - Informational injustice and discrimination; - Encroachment on moral autonomy - an unneeded exposure to outside forces may influence the decisions made by an individual.  2. SafeCrypt.io only operates with own supply of cryptoassets in order to provide fail-safe by design cryptoexchange. It would be the company's assets at risk and not the traders'. Every channel of input to the system is being monitored and having exposed the personal data we will compromise the system integrity by allowing persons with malicious intentions to use such data to insert malware onto the team member's computer, perform social engineering and a whole variety of different illegal activities aimed to disrupt the system or the team for personal benefits.  3. Being decentralized a priori the company will not be able to make use of the formal methods of insurance. Any accident connected to faulty security standards for the employees will result in partial or a complete loss of own circulating supply of cryptoassets required for the business to operate without any chance to resolve the problem with existing formal lawful methods.  4. It shouln't come as a surprise that up to 20% of the cryptoassets being exchanged on the market are one way or another connected to the darknet. Putting the team at risk whilst having no guaranteed protection from the government may have catastrophic consequences.  We do not oblige the traders to invest in our project. We are proving our trustworthiness with real development and the functional system. A few words on advisors: it wouldn't be professional or ethical to insult other ICOs with their advisors and their complete incompetence and questionable authority, with numbers clearly illustrating absolute dilettante approach on project development and planning.  Thank you for your question.",False
197,msg24722398,https://bitcointalk.org/index.php?topic=2399904.0,msg24719057,5908,Announcements (Altcoins),2017-11-17 07:11:02,Glutius,Full Member,560,100,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,"   Sorry but this answer is just crap. If someone else can put pressure on you there is a reason for that. And if someone else can't do it then you can leverage that potential to your own benefit. What are you afraid of that Vitalik Buterin has not been afraid of? Authorities? Well, that's an old story. Why don't you step forward and show who you are?",False
198,msg24724635,https://bitcointalk.org/index.php?topic=2399904.0,msg24722899,5908,Announcements (Altcoins),2017-11-17 08:04:07,mainconcept,Sr. Member,574,418,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,   What? Which opinion?,False
199,msg24725904,https://bitcointalk.org/index.php?topic=2399904.0,,5908,Announcements (Altcoins),2017-11-17 08:32:24,gijoes,Hero Member,504,500,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,Flooding not allowed. Use PM for arguing and off-top conversations.,False
200,msg24726089,https://bitcointalk.org/index.php?topic=2399904.0,,5908,Announcements (Altcoins),2017-11-17 08:37:31,SafeCrypt.io,Member,210,51,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,SafeCrypt.io is delivering the working platform and proving its statements with functional prototype and ongoing updates of the system which is publicly available by anyone - feel free to test out the cooperative investment mechanics yourself.  Read more on our FAQ page.  Thank you.,False
201,msg24733550,https://bitcointalk.org/index.php?topic=2399904.0,,5908,Announcements (Altcoins),2017-11-17 11:18:05,Stradivaria87,Newbie,18,0,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,"This platform is going to grow enormously, we need more devs like you guys!",False
202,msg24733585,https://bitcointalk.org/index.php?topic=2399904.0,,5908,Announcements (Altcoins),2017-11-17 11:18:55,loakbtc,Sr. Member,288,250,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,"hi dev, can you give me more information about this ICO ? how to invest at youre coin ? and whats the diffrence from the other ICO, thanks ",False
203,msg24733858,https://bitcointalk.org/index.php?topic=2399904.0,,5908,Announcements (Altcoins),2017-11-17 11:24:38,CorbenDallas,Newbie,70,0,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,where can i find info on team and devs?,False
204,msg24734580,https://bitcointalk.org/index.php?topic=2399904.0,msg24733585,5908,Announcements (Altcoins),2017-11-17 11:39:00,SafeCrypt.io,Member,210,51,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,"   In order to participate in the presale, create an account on SafeCrypt.IO, select one of 44 cryptocurrencies that are already accepted by SafeCrypt and make a purchase of the desired amount of SFC tokens. The transaction is processed automatically. All tokens will be distributed among the participants following the ICO period.  It would not be professional to compare the project with other projects. The main features that are already presented to the public: 1. An automated transaction processing system - a working merchant mechanics with 44 cryptocurrencies already being accepted; 2. A multi-trader collective investment functionality (Co-op) - a unique feature specially developed for our backers; 3. A completely automatic and accurate dynamic bonus calculation system; 4. The ICO Manager platform to process the marketing activities for the duration of the crowdsale period; 5. A mathematically verified economic model designed to secure the SafeCrypt.io token value and ensure stable and continuous growth of the projected ROI for the token holders, including:  a. Dividends Once SafeCrypt exchange is fully functional, the major token holders will receive monthly dividends in accordance to the amount of tokens the investors hold. The dividends will be distributed monthly among the biggest token holders from the moment of SafeCrypt.io platform official release. The minimum amount of SFC tokens the stakeholder owns must be 1% of total token supply or more in order to receive dividends. The value for dividends is calculated from net operating surplus. Thus, let's say that having generated $6,9mln of income from fees (calculated based on the Optimistic Prediction of 9.6% of market share), SafeCrypt.io has $5mln of net operating surplus. A stakeholder owning 1% of total SFC will gain dividends equal to $50000 each month.  b.Token Repurchase  Stage 1 SafeCrypt will initiate the repurchase process of the tokens sold during the crowdsale 6 months after the ICO is over at a price of 115% of the initial value in order to stabilize the market price and compensate for the sale bonuses. Every investor will be able to benefit at least 15% of their investment by simply selling the tokens on the market.  Stage 2 After the official release of the exchange platform SafeCrypt.io will initiate the second phase of token buy back at a rate of 200% of the initial token price. Note: The buyback process will guarantee the minimum token value on the secondary market and will enable the SFC token holders to benefit directly via trading.  For more information, please refer to SafeCrypt.io Whitepaper or visit our website.  Thank you for your question.",False
205,msg24735889,https://bitcointalk.org/index.php?topic=2399904.0,,5908,Announcements (Altcoins),2017-11-17 12:05:29,pinkman12345,Legendary,1073,1021,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,"Sorry to say but this project does not looks legitimate to me.  Can you give us any Information about Developer and Team as on website i don't find it.  Is your smart contract deployed? should be deployed till now as you are already running ICO now, But I cannot find any Info of SFC token on etherscan. Please let me know the contract address of your token.  Looking forward.",False
206,msg24768793,https://bitcointalk.org/index.php?topic=2399904.0,,5908,Announcements (Altcoins),2017-11-18 02:12:01,SafeCrypt.io,Member,210,51,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,"Spreading defamatory information whilst having a superficial understanding of the blockchain technologies, the history of the decentralized cryptomarket and the critical issues it faces would be considered as an attempt to undermine the credibility of the project with its framework partially implemented in the working prototype. Blatant misrepresentation for the sake of attention will be regarded as negligible.  The contract address on Etherscan    The information on the team was discussed earlier on this thread.  SafeCrypt.io is delivering the working platform and proving its statements with functional prototype and ongoing updates of the system and further development.",False
207,msg24544324,https://bitcointalk.org/index.php?topic=2399904.0,,5908,Announcements (Altcoins),2017-11-14 04:34:47,gijoes,Hero Member,504,500,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,"SafeCrypt.io   The Next Generation Safe Cryptoexchange to Dominate the Cryptomarket   Visit Website                    Read Whitepaper                    Watch Video                Contract Address:  0x330b88D40e85163cC2e27251E7dEFbde67851e6f   Japanese Ann Thread Turkish Ann Thread Korean Ann Thread Russian Ann Thread Indonesian Ann Thread    Visit Website             Read Whitepaper             Watch Video             Bounty   SafeCrypt.io   Dear Forum Members, being an early supporter of the project myself, I will help manage this thread, but I am not in any way related to SafeCrypt.io Project. For further questions please contact SafeCrypt.io",False
208,msg24544441,https://bitcointalk.org/index.php?topic=2399904.0,,5908,Announcements (Altcoins),2017-11-14 04:38:57,piccionipier,Sr. Member,258,250,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,looks awesome! do you have soft or hard cap?,False
209,msg24544531,https://bitcointalk.org/index.php?topic=2399904.0,,5908,Announcements (Altcoins),2017-11-14 04:42:02,SafeCrypt.io,Member,210,51,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,"Hello, BitcoinTalk community!  If you have any questions about the SafeCrypt.io project, feel free to ask them!",False
210,msg24544715,https://bitcointalk.org/index.php?topic=2399904.0,msg24544441,5908,Announcements (Altcoins),2017-11-14 04:48:18,SafeCrypt.io,Member,210,51,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,"   We do not have soft/hard caps in the ordinary understanding of these terms. SafeCrypt.io has a functional prototype of the platfrorm and already accepts 44 cryptocurrencies at the moment. We believe that the crypto-community is tired of failing exchanges and the development of the platform which is fail-safe by design is what the market demands. Thus, we will continue our development and launch the cryptoexchange platform regardless of the outcome of the ICO.",False
211,msg24545070,https://bitcointalk.org/index.php?topic=2399904.0,,5908,Announcements (Altcoins),2017-11-14 04:59:40,piccionipier,Sr. Member,258,250,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,"cool, and what about your tokens? will you burn tokens if you dont sell all?",False
212,msg24545211,https://bitcointalk.org/index.php?topic=2399904.0,,5908,Announcements (Altcoins),2017-11-14 05:04:48,SafeCrypt.io,Member,210,51,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,"All unsold tokens will be burnt in order to preserve the token value for our backer. SafeCrypt.io has a mathematically verified economic model for the token value stability, which includes the token repurchase strategy and the dividends to the major token holder. Read more about the tokens and the benefits for the token holders in our Whitepaper.",False
213,msg24559049,https://bitcointalk.org/index.php?topic=2399904.0,,5908,Announcements (Altcoins),2017-11-14 10:44:55,SafeCrypt.io,Member,210,51,,[ANN][ICO][PRESALE] 🔒 SafeCrypt.IO || Fail-safe by Design Cryptoexchange 🔒,"In order to allow our backers to have access to the information contained within the images on this thread due to the forum-side issues, SafeCrypt.io decided to create a .pdf file containing full information from the main post. The file is located on SafeCrypt.io's servers and is publicly available and downloadable: https://safecrypt.io/SafeCrypt_ANN_Thread.pdf  We thank Bitcointalk community for the provided feedback.",False
