id,msg_id,parent_id,link_id,Count_read,Forum,Time,Author,Rank,Activity,Merit,Trust,Title,Body,ScamHeader
236,msg24366456,https://bitcointalk.org/index.php?topic=2318717.0,,6388,Announcements (Altcoins),2017-11-10 19:17:41,StarSLight,Member,322,40,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,I noticed that interest in online gambling is very great. So Viabet has every chance to break out into the leaders. I believe in the success of the project!,True
237,msg24373768,https://bitcointalk.org/index.php?topic=2318717.0,,6388,Announcements (Altcoins),2017-11-10 22:42:05,ArminH,Full Member,219,101,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"Sounds interesting, but I can't really see the USP here. Maybe you can help me. Just compared this to FunFair, which already has a working product, a very good dev team and good progress. Please tell me the advantage of viabet! Please don't say cloud now",True
238,msg24375261,https://bitcointalk.org/index.php?topic=2318717.0,msg24373768,6388,Announcements (Altcoins),2017-11-10 23:31:21,densuj,Legendary,910,1000,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"   Too many USP's to list!  It's the future of online gambling. We’re offering a service that has never been offered before. A unique way to create, launch and host your own casino games, as well as peer-to-peer sports betting, is something that’s unheard of in the gambling world. VIABET is not a one-dimensional decentralised gambling platform.  Have you ever been to a casino? They say “the house” always wins right? Well, what if there was an autonomous platform which allowed players to launch their own casino games? Changes everything right? Ever wanted to create your own dice site? No problem! You can do that with our platform. You can even set up your own sports betting book and bet against other players on your favorite sporting events. Essentially, VIABET acts as the technological launching pad that allows regular players as well as gaming companies to create and launch their own casino games.  We aim to become a “one-stop shop” for players, game creators as well as established fiat casinos. In the future, you’ll know VIABET as the 800-pound gorilla in the cryptocurrency gambling space. We’re not stopping there either. The online gambling industry is valued at $50 billion, and it is expected to grow to $56 billion in 2018. Less than 5% of this market is attributed to cryptocurrency gambling. That means 95% of the fiat market is still up for grabs and we’re ready to gobble that market share right up.",True
239,msg24387860,https://bitcointalk.org/index.php?topic=2318717.0,,6388,Announcements (Altcoins),2017-11-11 07:38:19,raudisomiya,Member,182,10,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,Will the company buy its tokens off the market?,True
240,msg24387917,https://bitcointalk.org/index.php?topic=2318717.0,,6388,Announcements (Altcoins),2017-11-11 07:39:47,derverss,Member,112,10,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,What are you going to do to increase the price of a token in the future?,True
241,msg24387986,https://bitcointalk.org/index.php?topic=2318717.0,,6388,Announcements (Altcoins),2017-11-11 07:41:45,candiela,Member,294,10,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"I think we should wait for the platform to start. As I see it, Viabet is creating a unique competition site with almost no",True
242,msg24394894,https://bitcointalk.org/index.php?topic=2318717.0,,6388,Announcements (Altcoins),2017-11-11 10:31:16,Aleksandra 81,Member,434,11,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,How many games can you run on your platform to one person?,True
243,msg24398880,https://bitcointalk.org/index.php?topic=2318717.0,msg24394894,6388,Announcements (Altcoins),2017-11-11 12:05:04,derverss,Member,112,10,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,  I understand this will be limited to the EDGE and XVIa tokens. Or not?,True
244,msg24219764,https://bitcointalk.org/index.php?topic=2318717.0,msg24216980,6388,Announcements (Altcoins),2017-11-08 08:25:58,Aleksandra 81,Member,434,11,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,  It's just wonderful! Such help to beginning businessmen is rare.,True
245,msg24237330,https://bitcointalk.org/index.php?topic=2318717.0,,6388,Announcements (Altcoins),2017-11-08 14:28:30,veranika55,Full Member,504,104,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,The more players use platform the more tokens they need. Will you edit more tokens after ICO for need of gamers.,True
246,msg24239581,https://bitcointalk.org/index.php?topic=2318717.0,msg24237330,6388,Announcements (Altcoins),2017-11-08 15:10:40,oficman,Member,434,10,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"  I join the question. Do you plan to release both types of tokens periodically in order to ensure that all new players have enough, or does such a fate expect only one kind of token?",True
247,msg24241955,https://bitcointalk.org/index.php?topic=2318717.0,msg24239581,6388,Announcements (Altcoins),2017-11-08 15:56:15,densuj,Legendary,910,1000,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"   If you're asking if there's a possibility of having a shortage of tokens I can tell you right now, that will never be the case. The whole platform is designed in a way to ensure XVIA is in constant circulation. Also, XVIA is divisible to the eighteen decimal. There are no plans to release tokens. They will have to be earned, as that's the only way to create and maintain an autonomous peer-to-peer environment. In the case of Edge tokens, new players will have to earn them by playing against the casino or other players who are hosting games as casino operators.",True
248,msg24245380,https://bitcointalk.org/index.php?topic=2318717.0,msg24216980,6388,Announcements (Altcoins),2017-11-08 17:07:03,derverss,Member,112,10,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,  I liked it too. Not every playground will offer you a casino. I think Viabet first in this direction.,True
249,msg24245728,https://bitcointalk.org/index.php?topic=2318717.0,msg24216675,6388,Announcements (Altcoins),2017-11-08 17:14:12,raudisomiya,Member,182,10,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,  As I understand it will be governed only by edge tokens,True
250,msg24249989,https://bitcointalk.org/index.php?topic=2318717.0,msg24241955,6388,Announcements (Altcoins),2017-11-08 18:46:29,veranika55,Full Member,504,104,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,   A good idea. More users higher price of the tokens. And tokens always work.,True
251,msg24250754,https://bitcointalk.org/index.php?topic=2318717.0,msg24241955,6388,Announcements (Altcoins),2017-11-08 19:03:04,oficman,Member,434,10,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"   The tokens of XVIA are divided into eighteen decimal places, then they really will be enough for everyone. You very scrupulously thought about using this kind of coins. It's commendable.",True
252,msg24274909,https://bitcointalk.org/index.php?topic=2318717.0,msg24249989,6388,Announcements (Altcoins),2017-11-09 07:31:11,derverss,Member,112,10,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"  Yes, the tokens will always be in the case this is the big plus for the token price.",True
253,msg24275392,https://bitcointalk.org/index.php?topic=2318717.0,,6388,Announcements (Altcoins),2017-11-09 07:42:19,raudisomiya,Member,182,10,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,What kind of soft cap does the company have? And what's hard cap? Will the link be published to see how much money was collected?,True
254,msg24276531,https://bitcointalk.org/index.php?topic=2318717.0,,6388,Announcements (Altcoins),2017-11-09 08:07:25,Aleksandra 81,Member,434,11,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"Are you planning to add different wallets to your users' private offices in the future, so that customers could buy your tokens for different currencies?",True
255,msg24290909,https://bitcointalk.org/index.php?topic=2318717.0,msg24140396,6388,Announcements (Altcoins),2017-11-09 12:54:40,oficman,Member,434,10,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"   If a businessman has the idea of a new virtual game on hand, can your programmers help him in creating a gambling project?",True
256,msg24291423,https://bitcointalk.org/index.php?topic=2318717.0,msg24275392,6388,Announcements (Altcoins),2017-11-09 13:03:49,densuj,Legendary,910,1000,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"   There is a 7000 ETH Hard cap for the Pre-ICO. In total there's going to be 49,000,000 XVIA sold during the entire ICO. You will be able to see how much funds have been collected. By the end, we plan to post final & audited crowdsale results on our website.",True
257,msg24291556,https://bitcointalk.org/index.php?topic=2318717.0,msg24276531,6388,Announcements (Altcoins),2017-11-09 13:06:04,densuj,Legendary,910,1000,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"   We're planning to integrate fiat deposits in the future once we get all licensing in order. As you probably know the online gambling industry is valued at $50 billion, and it is expected to grow to $56 billion in 2018. Less than 5% of this market is attributed to cryptocurrency gambling. That means 95% of the fiat market is still up for grabs and we’re ready to gobble that market share right up.",True
258,msg24291596,https://bitcointalk.org/index.php?topic=2318717.0,msg24290909,6388,Announcements (Altcoins),2017-11-09 13:06:42,densuj,Legendary,910,1000,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,   Of course! That's the whole point of the platform. ,True
259,msg24293488,https://bitcointalk.org/index.php?topic=2318717.0,msg24291556,6388,Announcements (Altcoins),2017-11-09 13:42:11,sahabond,Full Member,350,100,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,  This is a great idea. Gradually translate the market into the crypto industry,True
260,msg24293603,https://bitcointalk.org/index.php?topic=2318717.0,,6388,Announcements (Altcoins),2017-11-09 13:44:38,raudisomiya,Member,182,10,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,I understand correctly that users will be able to buy your XVIa tokens directly on the platform bypassing the exchange?,True
261,msg24295593,https://bitcointalk.org/index.php?topic=2318717.0,msg24293603,6388,Announcements (Altcoins),2017-11-09 14:22:19,densuj,Legendary,910,1000,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,   That's not totally accurate. You'll be able to purchase XVIA during the ICO and following that it will be listed on exchanges.,True
262,msg24296521,https://bitcointalk.org/index.php?topic=2318717.0,msg24291423,6388,Announcements (Altcoins),2017-11-09 14:37:20,veranika55,Full Member,504,104,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"   It is very good that the results of collecting money in the ICO will be visible to investors and at the end of the ICO will audit, this will strengthen the trust to the platform, and trust is very important, especially in betting.",True
263,msg24301359,https://bitcointalk.org/index.php?topic=2318717.0,msg24291556,6388,Announcements (Altcoins),2017-11-09 16:10:44,Aleksandra 81,Member,434,11,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"  The company's plans are ambitious enough, but quite feasible. I wish you success and prosperity!",True
264,msg24158292,https://bitcointalk.org/index.php?topic=2318717.0,msg24143719,6388,Announcements (Altcoins),2017-11-07 06:09:39,derverss,Member,112,10,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,  This is an interesting question. Can I win so many tokens Edge for a day to become a casino?,True
265,msg24158792,https://bitcointalk.org/index.php?topic=2318717.0,msg24158292,6388,Announcements (Altcoins),2017-11-07 06:23:57,raudisomiya,Member,182,10,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,  I think it will all still depend on the tables with what rates you will play. But I do not know for sure,True
266,msg24160827,https://bitcointalk.org/index.php?topic=2318717.0,msg24136607,6388,Announcements (Altcoins),2017-11-07 07:20:49,Aleksandra 81,Member,434,11,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"  Oh, this is an important remark! Thank you! Specified ETH purse in the profile settings can not be changed?",True
267,msg24169305,https://bitcointalk.org/index.php?topic=2318717.0,,6388,Announcements (Altcoins),2017-11-07 10:43:31,densuj,Legendary,910,1000,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,,True
268,msg24169394,https://bitcointalk.org/index.php?topic=2318717.0,msg24158792,6388,Announcements (Altcoins),2017-11-07 10:45:39,densuj,Legendary,910,1000,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,   The accumulation and deduction of “Edge” Tokens will not be influenced by the players' winnings or losses while a player is operating as a player or as the casino operator.,True
269,msg24174482,https://bitcointalk.org/index.php?topic=2318717.0,msg24169394,6388,Announcements (Altcoins),2017-11-07 12:36:22,Aleksandra 81,Member,434,11,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,  Why? Are the Edge tokens not accepted as bets?,True
270,msg24174790,https://bitcointalk.org/index.php?topic=2318717.0,msg24174482,6388,Announcements (Altcoins),2017-11-07 12:41:59,densuj,Legendary,910,1000,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"   No. You can look at Edge tokens as ""fuel"" for launching and hosting your own casino games.  Currently, you'd be able to place bets using BTC, BCH, ETH, ETC, LTC and XVIA.",True
271,msg24175989,https://bitcointalk.org/index.php?topic=2318717.0,msg24160827,6388,Announcements (Altcoins),2017-11-07 13:05:11,veranika55,Full Member,504,104,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,   It a standart practic in all ICO. Tokens sent to the wallet in ETH from which was made payment for tokens.,True
272,msg24177512,https://bitcointalk.org/index.php?topic=2318717.0,,6388,Announcements (Altcoins),2017-11-07 13:32:53,Bacotan Bae,Sr. Member,504,252,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"The basics that make the site gambling is speed and stable, I have several times join and disappointed with the gambling site because of slow loading and when bitcoin deposit takes a long time, I hope there is a different with VIABET.",True
273,msg24180163,https://bitcointalk.org/index.php?topic=2318717.0,msg24025121,6388,Announcements (Altcoins),2017-11-07 14:21:42,oficman,Member,434,10,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"  Is it possible to buy tokens XVIa only for token Edges or win the game, and for coins of the Etherium they are not sold?",True
274,msg24191086,https://bitcointalk.org/index.php?topic=2318717.0,msg24180163,6388,Announcements (Altcoins),2017-11-07 17:58:40,derverss,Member,112,10,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,  Edge tokens you can't buy them only by winning gambling VS Viabet casino.,True
275,msg24191212,https://bitcointalk.org/index.php?topic=2318717.0,msg24191086,6388,Announcements (Altcoins),2017-11-07 18:01:19,raudisomiya,Member,182,10,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"  Then you can open your games on the Viabet platform and earn the tokens XVIa. If users triumph over you, they'll lose the right to be a casino again.",True
276,msg24191965,https://bitcointalk.org/index.php?topic=2318717.0,,6388,Announcements (Altcoins),2017-11-07 18:18:02,oficman,Member,434,10,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,What is the minimum number of XVIa tokens you need to have in order to get access to launch your game on this platform?,True
277,msg24193054,https://bitcointalk.org/index.php?topic=2318717.0,msg24191965,6388,Announcements (Altcoins),2017-11-07 18:44:05,densuj,Legendary,910,1000,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"   There is no set minimum, it will depend on the kind of game you want to launch, as well as other factors. You need both XVIA and Edge tokens in order to launch games with VIABET.",True
278,msg24194291,https://bitcointalk.org/index.php?topic=2318717.0,msg24193054,6388,Announcements (Altcoins),2017-11-07 19:12:55,veranika55,Full Member,504,104,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,   What is the main difference between XVIA and Edge tokens?,True
279,msg24194650,https://bitcointalk.org/index.php?topic=2318717.0,msg24194291,6388,Announcements (Altcoins),2017-11-07 19:21:39,densuj,Legendary,910,1000,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"   XVIA is an Ethereum-based ERC20 protocol token. You need to stake (deposit) XVIA Tokens in order to host games. Edge is an in-house utility token that can also be used as a unit of exchange between players within the VIABET platform. These tokens act as ""fuel"" in order to launch and host games within the platform.",True
280,msg24214933,https://bitcointalk.org/index.php?topic=2318717.0,msg24191965,6388,Announcements (Altcoins),2017-11-08 06:21:26,derverss,Member,112,10,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,  I think it depends on the game you want to open. Is there a price for opening games?,True
281,msg24215237,https://bitcointalk.org/index.php?topic=2318717.0,msg24214933,6388,Announcements (Altcoins),2017-11-08 06:31:27,raudisomiya,Member,182,10,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"  Yes, it was interesting to know how many XVIa and Edge tokens needed to run a game",True
282,msg24216675,https://bitcointalk.org/index.php?topic=2318717.0,msg24193054,6388,Announcements (Altcoins),2017-11-08 07:09:49,Aleksandra 81,Member,434,11,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"  Important factors for starting a new candidate's game will be considered on an individual basis, taking into account the features of the new project?",True
283,msg24216980,https://bitcointalk.org/index.php?topic=2318717.0,,6388,Announcements (Altcoins),2017-11-08 07:17:51,nikenick566,Newbie,14,0,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,You create the games We launch them. We promote them. We share the profits with our token holders.It's that simple. Good,True
284,msg24077482,https://bitcointalk.org/index.php?topic=2318717.0,msg24076885,6388,Announcements (Altcoins),2017-11-05 15:14:44,Aleksandra 81,Member,434,11,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"  But so before you win these tokens, you need to register.",True
285,msg24077736,https://bitcointalk.org/index.php?topic=2318717.0,msg24076990,6388,Announcements (Altcoins),2017-11-05 15:19:42,oficman,Member,434,10,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"  Yes, it's about games launched by other users, I ask.",True
286,msg24088583,https://bitcointalk.org/index.php?topic=2318717.0,,6388,Announcements (Altcoins),2017-11-05 19:39:07,veranika55,Full Member,504,104,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,If the person win a big sum of money is it necessary to verify him? If it is necessary what sum of money must be verified?,True
287,msg24103285,https://bitcointalk.org/index.php?topic=2318717.0,msg24088583,6388,Announcements (Altcoins),2017-11-06 05:07:46,derverss,Member,112,10,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,  If and so it is interesting it will be manual moderation or automatic,True
288,msg24103340,https://bitcointalk.org/index.php?topic=2318717.0,,6388,Announcements (Altcoins),2017-11-06 05:09:53,raudisomiya,Member,182,10,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,When will sports betting be launched there will sports events of Russia and Ukraine be presented?,True
289,msg24103533,https://bitcointalk.org/index.php?topic=2318717.0,msg24103340,6388,Announcements (Altcoins),2017-11-06 05:17:08,miningguru,Full Member,826,103,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"   Still, they are in developing stages and that's why they are conducting to build some more games. I think if they raise enough money than they will start developing some of these sports bettings. Sure there is the probability that Viabet will raise enough money to develop further visibility.",True
290,msg24103924,https://bitcointalk.org/index.php?topic=2318717.0,msg24046697,6388,Announcements (Altcoins),2017-11-06 05:32:24,densuj,Legendary,910,1000,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,   We expect to listed be on several exchanges following the ICO which could be as soon as next month.,True
291,msg24107593,https://bitcointalk.org/index.php?topic=2318717.0,msg24103924,6388,Announcements (Altcoins),2017-11-06 07:32:22,Aleksandra 81,Member,434,11,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,  I correctly understood: in a month investors will be able to dispose of the received tokens at their discretion?,True
292,msg24108885,https://bitcointalk.org/index.php?topic=2318717.0,msg24107593,6388,Announcements (Altcoins),2017-11-06 08:09:57,densuj,Legendary,910,1000,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"   That's an interesting choice of words We've arranged to be listed following the ICO, so assuming we reach our hardcap within the first week of the public ICO sale, we would be on exchanges starting December, which is the following month. This is just an estimation. Exchanges are not our primary concern right now.",True
293,msg24115380,https://bitcointalk.org/index.php?topic=2318717.0,,6388,Announcements (Altcoins),2017-11-06 10:44:23,densuj,Legendary,910,1000,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,,True
294,msg24116796,https://bitcointalk.org/index.php?topic=2318717.0,msg24103924,6388,Announcements (Altcoins),2017-11-06 11:15:57,veranika55,Full Member,504,104,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"   The more exchanges you have, the more convenient will be to work with the platform. There should be a choice always and not a only one exchanger.",True
295,msg24126192,https://bitcointalk.org/index.php?topic=2318717.0,msg24108885,6388,Announcements (Altcoins),2017-11-06 14:29:47,oficman,Member,434,10,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"   Yes, but investors are interested in further use of tokens in the first place, whereas for entrepreneurs it is important to actively develop their start-ups.",True
296,msg24129489,https://bitcointalk.org/index.php?topic=2318717.0,msg24108885,6388,Announcements (Altcoins),2017-11-06 15:32:08,Aleksandra 81,Member,434,11,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"  I agree, ran ahead. Now, the main thing is to successfully carry out ICO and to conclude agreements with trusted crypto-exchangers. And then there will be time for working with tokens.",True
297,msg24130169,https://bitcointalk.org/index.php?topic=2318717.0,msg24116796,6388,Announcements (Altcoins),2017-11-06 15:44:55,derverss,Member,112,10,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,  I think I should even be able to buy tokens directly from the site.,True
298,msg24134719,https://bitcointalk.org/index.php?topic=2318717.0,msg24130169,6388,Announcements (Altcoins),2017-11-06 17:24:04,veranika55,Full Member,504,104,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,   As I anderstand it is possible to buy tokens from the site only during the time of ICO. When ICO finished it is possible to buy tokens by exchangers for the market price.,True
299,msg24134750,https://bitcointalk.org/index.php?topic=2318717.0,,6388,Announcements (Altcoins),2017-11-06 17:24:54,oficman,Member,434,10,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,Money for the payment of tokens can be transferred from the accounts of crypto-exchange exchanges or it is necessary to send transactions only from wallets?,True
300,msg24136607,https://bitcointalk.org/index.php?topic=2318717.0,msg24134750,6388,Announcements (Altcoins),2017-11-06 18:11:12,densuj,Legendary,910,1000,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,   DO NOT USE EXCHANGE ACCOUNTS. During the ICO send ETH only from your private wallet.,True
301,msg24137730,https://bitcointalk.org/index.php?topic=2318717.0,,6388,Announcements (Altcoins),2017-11-06 18:40:01,turlando,Full Member,350,100,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"This is really interesting idea, guys Do you use Ethereum as a platform for Dapp?",True
302,msg24140396,https://bitcointalk.org/index.php?topic=2318717.0,msg24137730,6388,Announcements (Altcoins),2017-11-06 19:51:47,densuj,Legendary,910,1000,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,   Thank you The VIABET platform is powered by an Ethereum-based ERC20 protocol token called VIA (XVIA). Our platform acts as the technological launching pad that allows regular players as well as gaming companies to create and launch their own casino games.,True
303,msg24143719,https://bitcointalk.org/index.php?topic=2318717.0,,6388,Announcements (Altcoins),2017-11-06 21:23:03,raudisomiya,Member,182,10,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,Thank you. Everything is clear now. I wonder how much you need to play against the viabet to become a casino yourself?,True
304,msg24022153,https://bitcointalk.org/index.php?topic=2318717.0,msg24018449,6388,Announcements (Altcoins),2017-11-04 10:55:38,densuj,Legendary,910,1000,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,   Verifying transactions over blockchain ensures that no single player holds an advantage at any stage of the gambling process. This provides greater resilience against fraud and prevents manipulation. Transactions on the blockchain are also transparent to others and are therefore verifiable.,True
305,msg24022186,https://bitcointalk.org/index.php?topic=2318717.0,msg24014086,6388,Announcements (Altcoins),2017-11-04 10:56:23,densuj,Legendary,910,1000,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"   Yes, 40% of ICO funds will be allocated to the bankroll.",True
