id,msg_id,parent_id,link_id,Count_read,Forum,Time,Author,Rank,Activity,Merit,Trust,Title,Body,ScamHeader
1,msg41243125,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-30 21:39:04,REYES07,Newbie,33,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","Their idea is quite attractive in my mind! Spotless project, absorbing design.  Good luck!",False
548,msg39582233,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-07 14:16:33,ViktorKovas,Newbie,34,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",Very interesting project. Usual marketplace but you look on the field with a great potential. this section is developing very fast and its hard to find dependable producer for some difficult and substandard tasks. Good luck,False
549,msg39582251,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-07 14:16:54,lasuIona,Newbie,34,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",How long ICO has been working already? How many clients do you have? Why didn't you have a bounty campaign? Or I missed it somehow?,False
550,msg39582285,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-07 14:17:21,felhadwyn,Newbie,56,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",Very interesting idea. And with a great social filling. But it is so closed theme that I think you will have some problems with implementing. Anyhow good luck guys,False
551,msg39582302,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-07 14:17:36,nuadagrinn,Newbie,56,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","I think that people invest their money not for the sake of an idea, but for profit. Everyone wants to get rich and buy a Lambo ",False
552,msg39582314,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-07 14:17:51,centrimand,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",Do you have any problems with fishing and scammers. There are a lot of frauders near good projects. Sad but true. In telegram chat I saw few warnings about it.,False
553,msg39582328,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-07 14:18:03,celar,Newbie,56,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",If you don't reach hardcap will you burn the tokens?,False
554,msg39582345,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-07 14:18:17,shagrinn,Newbie,42,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","Yes, I agree, the title is intriguing and it is possible to draw conclusions quite different from those indicated in WP. When I saw I then thought too that some kind of freebie is planned  Cheesy. In fact, it means that plans to create a platform for crowdfunding, but with a distributed base and its own token. And as the developers argue, the economic model of ICO will make the process of crowdfunding itself free for those who will post their projects on their platform.",False
555,msg39582358,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-07 14:18:31,gazankerariel,Newbie,42,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","Look at the situation from the other side. A large number of holders of a token  increase the liquidity of the coin. Lets imagine that the token is only ten large investors have. In this case, what interest can be expected in the market? These ten whales can hold a token until the end of the century, but its price will not grow, simply because of the technical absence of any trades on the market.",False
556,msg39537639,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:27:43,celar,Newbie,56,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","Do your friends already know how to participate in the bounty, but evaluate projects not yet? It seems your friends just make posts or reposts. Do they participate in any bounties?",False
557,msg39537651,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:27:55,shagrinn,Newbie,42,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","Hi Dev. You followed me at twitter days ago and I have followed you back. I'm glad you came up with this project. I have visited your website, it's awesome idea. Anyway, I'm very interested to participate for the airdrops. I will just wait for your announcement regarding the airdrops. Thank you",False
558,msg39537658,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:28:08,gazankerariel,Newbie,42,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","The fact is that my ""advice"" may not meet your expectations. You should understand that participation in the bounty-campaigns has some risk. So, it's better if a person can devote its time to a project, what was chosen. Well, to each his own, so I cannot advise you.",False
559,msg39537675,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:28:21,sahelmfordre,Newbie,42,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","Finally I was able to register at bounty company for the social networks yesterday. The project offers generous bonuses so join it now. I would be pleased if thanks to me, much more people will know about this kindness project.",False
560,msg39537685,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:28:34,munilvmnezan,Newbie,42,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",Hope they will bring the website up ASAP. It will not be a good sign when new shoppers comes in and thought of checking site first thing. Why  briging website up takes more than 1 hour? Doesn't make sense if they are serious.,False
561,msg39537700,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:28:47,garabufympedwyn,Newbie,42,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",Hello! do you have like an open-source code and stuff? Github maybe?,False
562,msg39537711,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:29:00,superpenis,Newbie,56,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",Quite good. I'll keep an eye on this one. This one is really a different project than others. There are some very creative ideas. ,False
563,msg39537722,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:29:13,brakelvmaridi,Newbie,42,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",Im happy to be part of this project. Its great that there are so many small investors in the project.,False
564,msg39537729,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:29:24,beaktion,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",love the idea good luck hope to use it one day,False
565,msg39537739,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:29:37,Siphostic,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","Very interesting project. Could you explain more about Token, how I will get it? ",False
566,msg39537753,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:29:50,vengeancehuman,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",Congratulations to all members of the team... Project will surely a huge success!,False
567,msg39537764,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:30:13,biggchosen,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","Great idea, But I have a question - How token will useful for investors and lenders? ",False
568,msg39537777,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:30:26,strippercyber,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",Those advisors are awesome and they will definitely contribute in success. Also will assist in advising after ICO I think which is very nice!,False
569,msg39537784,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:30:41,Boturesu,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","The project looks promising, and I hope to join the bounty program",False
570,msg39537794,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:30:54,Fixerwave,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","I just read your whitepaper, the project seems promising....good luck team",False
571,msg39537805,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:31:06,amygdeerbal,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","Nice project, what is the hard cap? Thanks.",False
572,msg39537811,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:31:17,skierraboys,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",I was reading to the devs instructions seems really nice. I might take it.,False
573,msg39537819,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:31:29,darkelmacs,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",It's an interesting project which was pleasant to me. Joined this company,False
574,msg39537824,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:31:42,latersi,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",I will need to do some homework tonight to go over the whitepaper and the Web and dig more about the team member. Good luck,False
575,msg39537837,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:32:03,jamechoose,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","I am loving couple of things about your project. First of all, it looks well organized and planned. Very few coins care to work within a plan. Distribution of coin is also intelligent. All the best for your project and it's success.",False
576,msg39537406,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:23:24,strippercyber,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",Reserving Hindi translation if needed.,False
577,msg39537416,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:23:37,Boturesu,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","This project is very interesting, I really support this program good luck",False
578,msg39537431,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:23:51,Fixerwave,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",I think it will be an ambitious project. You are everywhere .,False
579,msg39537446,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:24:06,amygdeerbal,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",I just check your website and I think you should put more info about the project. Anyway I will keep an eye with your progress.,False
580,msg39537454,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:24:18,skierraboys,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","very interesting, what will happen to the project next. now there are so few real projects. I hope your project is not a bench",False
581,msg39537463,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:24:29,darkelmacs,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",Nice site!,False
582,msg39537470,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:24:41,latersi,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","very interesting project with the allocation of funds that I think is fair for all items developed, in terms of project promotion I believe in the way used is airdrop, for presale and ICO which done 2 phases it is very good because it will increase the price of each coin",False
583,msg39537483,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:24:55,jamechoose,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","The project is quite good. Moreover, what is an important thing that command do not forget about us and keep publish news and reports about their activity. Have credibility)",False
584,msg39537500,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:25:09,Sockedia,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",Very interesting project. Usual marketplace but you look on the field with a great potential. this section is developing very fast and its hard to find dependable producer for some difficult and substandard tasks. Good luck,False
585,msg39537515,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:25:21,anaglyn,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",How long ICO has been working already? How many clients do you have? Why didn't you have a bounty campaign? Or I missed it somehow?,False
586,msg39537527,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:25:33,dramalasting,Newbie,14,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","Agree with you. For most of people ICO, blockchain, cryptocurrencies and bounty programs are unknown and very strange words. bitcointalk is the best way I think, but if we are talking about social networks it would be better to pay to concrete popular content makers",False
587,msg39537538,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:25:46,aboutyugilatina,Newbie,14,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",Very interesting idea. And with a great social filling. But it is so closed theme that I think you will have some problems with implementing. Anyhow good luck guys,False
588,msg39537548,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:25:59,teencozy,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","I think that people invest their money not for the sake of an idea, but for profit. Everyone wants to get rich and buy a Lambo ",False
589,msg39537558,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:26:12,cryptoslog,Newbie,56,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",Do you have any problems with fishing and scammers. There are a lot of frauders near good projects. Sad but true. In telegram chat I saw few warnings about it.,False
590,msg39537576,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:26:25,ViktorKovas,Newbie,34,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",If you don't reach hardcap will you burn the tokens?,False
591,msg39537584,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:26:36,lasuIona,Newbie,34,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","Yes, I agree, the title is intriguing and it is possible to draw conclusions quite different from those indicated in WP. When I saw I then thought too that some kind of freebie is planned  Cheesy. In fact, it means that plans to create a platform for crowdfunding, but with a distributed base and its own token. And as the developers argue, the economic model of ICO will make the process of crowdfunding itself free for those who will post their projects on their platform.",False
592,msg39537594,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:26:50,bezkan3ko,Newbie,33,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","Look at the situation from the other side. A large number of holders of a token  increase the liquidity of the coin. Lets imagine that the token is only ten large investors have. In this case, what interest can be expected in the market? These ten whales can hold a token until the end of the century, but its price will not grow, simply because of the technical absence of any trades on the market.",False
593,msg39537604,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:27:05,felhadwyn,Newbie,56,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",Im happy yo be part of this project. Its great that there are so many small investors in the project.,False
594,msg39537613,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:27:19,nuadagrinn,Newbie,56,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",Are you havinng a airdrop sir? and where i can find information on bounty?,False
595,msg39537625,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:27:31,centrimand,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","Project does have some great buzz in ICO market but I have few questions about project. Your project is nice and seems like a horse of long race. After having a quick look over, it seems to me a nice project lead by blockchain financial experts but how are you going to give tokens utility? I think tokens will become integral part of project.",False
596,msg39537198,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:19:06,teencozy,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",Could you please tell me how much of your tokens I'll get if I transfer 8 ETH to your contract number Tell us the exact price for ICO,False
597,msg39537213,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:19:21,cryptoslog,Newbie,56,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",The Ann is really nice you have a nice layout and it is attractive I liked reading it. I am interested to see how it will turn out.,False
598,msg39537228,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:19:35,ViktorKovas,Newbie,34,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",What is the minimum amount of ETH required to participate in private-sale?,False
599,msg39537233,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:19:48,lasuIona,Newbie,34,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",The ICO project is promising and I hope that this project will be successful. There might be some competitors but this project would offer the best service for a reasonable price.,False
600,msg39537239,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:20:00,bezkan3ko,Newbie,33,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","Hey members,   I must say this is an revolutionary project for us I believe that platform will make us profitable in upcoming days. Can you tell me will it come on bittrex or poloniex?   Thank you",False
601,msg39537253,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:20:13,felhadwyn,Newbie,56,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","I will invest my all eth here for the good profit in the future,really a good platform.",False
602,msg39537268,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:20:25,nuadagrinn,Newbie,56,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",What happens when the project is finished? What are your plans about this?,False
603,msg39537276,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:20:37,centrimand,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",Good to see new topic is officially open now for discussion about this amazing project. I like this project this is my most favorite so that I have much expectation from this team!!!,False
604,msg39537284,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:20:50,celar,Newbie,56,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",Following for future update,False
605,msg39537294,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:21:02,shagrinn,Newbie,42,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","This project is packed with great innovative ideas and endless possibilities powered by blockchain technology, i see the concept of it and i must say am fascinated by it all, i think this will surely attract investors looking for great and innovative project, but seem to be on the high side though.",False
606,msg39537300,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:21:16,gazankerariel,Newbie,42,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",I will refer some people to follow this project and I really support this project because it can be seen from its development very well and hopefully many like this project and good luck,False
607,msg39537310,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:21:30,sahelmfordre,Newbie,42,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",very good coin! I am receiving good returns in staking rewards get it while it is still cheap,False
608,msg39537319,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:21:42,munilvmnezan,Newbie,42,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",I sent an email to you dev. I hope to get a spot for your bounty program.,False
609,msg39537325,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:21:55,garabufympedwyn,Newbie,42,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","Hi Dev. You followed me at twitter days ago and I have followed you back. I'm glad you came up with this project. I have visited your website, it's awesome idea. Anyway, I'm very interested to participate for the airdrops. I will just wait for your announcement regarding the airdrops. Thank you",False
610,msg39537336,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:22:08,superpenis,Newbie,56,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",wanna airdrop too!,False
611,msg39537345,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:22:21,brakelvmaridi,Newbie,42,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","This is a new project, it's under the radar right now. I am in, it has good potential.",False
612,msg39537354,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:22:34,beaktion,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",I am excited and thrilled for this project. And so I have joined the bounty.,False
613,msg39537368,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:22:46,Siphostic,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",Sounds like a very interesting project  I'll be definitely keeping an eye on it!,False
614,msg39537380,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:22:58,vengeancehuman,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","A great project, let's stick to it for a long time, see what will happen, and hope to get a good return in the future.",False
615,msg39537395,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:23:10,biggchosen,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",Do you have plans to launch an air drop project? It would be interesting.,False
616,msg39536955,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:14:44,munilvmnezan,Newbie,42,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","I always say it's better to postpone and fix things, than launch a bug addled product and destroy your reputation.",False
617,msg39536974,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:14:59,garabufympedwyn,Newbie,42,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",What role of token on this platform?,False
618,msg39536990,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:15:13,superpenis,Newbie,56,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","the project with the concept of agriculture, very interesting, is not the first time that I ever find, but I see the professional team there, not a bad idea to join this project, hopefully everything went smoothly",False
619,msg39537000,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:15:25,brakelvmaridi,Newbie,42,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",What cryptocurrencies can i use for get  tokens?,False
620,msg39537011,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:15:36,beaktion,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",Devs have serious intentions. Good luck to you guys!,False
621,msg39537024,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:15:49,Siphostic,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",Hello! Do you have a referral program for receiving bonuses?,False
622,msg39537040,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:16:02,vengeancehuman,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","Work team looks very strong, good website.The heart do now ico is running out.I want to study under this theory, want to be able to participate, blessing.",False
623,msg39537055,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:16:13,biggchosen,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",What is the total coin supply for this project?,False
624,msg39537070,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:16:26,strippercyber,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","I hope you will also contribute to the realization of sustainable agriculture, one of sustainable development goals I really like these projects.",False
625,msg39537078,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:16:39,Boturesu,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",The platform looks promising. I hope you will succeed.,False
626,msg39537090,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:16:52,Fixerwave,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",What is the price of coin?,False
627,msg39537098,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:17:05,amygdeerbal,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",Greetings! I think this project will improve the world! Good luck!,False
628,msg39537105,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:17:17,skierraboys,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","It's a good project for investment, but i can'f find your WP? I want to invest in perspective idea.",False
